"sequence","category","product_hint","source_filename","file_name","relative_path","public_url","bytes","sha256"
"00038","cartoes-e-papelaria","bloco de espatulacao 148x105mm em alta alvura 240g 1x0 sem enobrecimento blocagem com 100 folhas","00038_524x524-1-bloco-de-espatulacao-148x105mm-em-alta-alvura-240g-1x0-sem-enobrecimento-blocagem-com-100-folhas_50486_346.webp","00038-bloco-de-espatulacao-148x105mm-em-alta-alvura-240g-1x0.webp","cartoes-e-papelaria/00038-bloco-de-espatulacao-148x105mm-em-alta-alvura-240g-1x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00038-bloco-de-espatulacao-148x105mm-em-alta-alvura-240g-1x0.webp","4192","9196c3ed7bc0f1ef1e1b134c8a628497c4833b586e696b7318c5cb60968f8856"
"00039","cartoes-e-papelaria","bloco de pedido padrao 148x210mm em sulfite 90g 4x0 sem enobrecimento blocagem com 50 folhas","00039_524x524-1-bloco-de-pedido-padrao-148x210mm-em-sulfite-90g-4x0-sem-enobrecimento-blocagem-com-50-folhas_14764_780.webp","00039-bloco-de-pedido-padrao-148x210mm-em-sulfite-90g-4x0-sem.webp","cartoes-e-papelaria/00039-bloco-de-pedido-padrao-148x210mm-em-sulfite-90g-4x0-sem.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00039-bloco-de-pedido-padrao-148x210mm-em-sulfite-90g-4x0-sem.webp","11970","0ca44dbefaf583ecc6e56f51d6fc506c75a7b25a0f264d5c4ca2498968d53ef6"
"00040","cartoes-e-papelaria","bloco recibo comercial com canhoto 74x210mm em sulfite 75g 1x0 sem enobrecimento serrilha 2 numeracoes blocagem","00040_524x524-1-bloco-recibo-comercial-com-canhoto-74x210mm-em-sulfite-75g-1x0-sem-enobrecimento-serrilha-2-numeracoes-blocagem_112795.w","00040-bloco-recibo-comercial-com-canhoto-74x210mm-em-sulfite.webp","cartoes-e-papelaria/00040-bloco-recibo-comercial-com-canhoto-74x210mm-em-sulfite.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/cartoes-e-papelaria/00040-bloco-recibo-comercial-com-canhoto-74x210mm-em-sulfite.webp","13258","b254bd69ff55804b2e9e13697292e78a598667f77ca275ee78114007ddebaa1f"
"00041","adesivos-e-rotulos","bone aba curva trucker personalizado 168x98x165mm em tecido azul marinho 4x0 impresso em transfer laser modelo padrao","00041_524x524-1-bone-aba-curva-trucker-personalizado-168x98x165mm-em-tecido-azul-marinho-4x0-impresso-em-transfer-laser-modelo-padrao_96","00041-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","adesivos-e-rotulos/00041-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/adesivos-e-rotulos/00041-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","12874","9a9bef811e9be44b8b1991950fc00bce9b042a01f5f3559730e2eeb5052076f7"
"00042","vestuario","bone aba curva trucker personalizado 168x98x165mm em tecido branco 5x0 impressao dtf textil modelo padrao","00042_524x524-1-bone-aba-curva-trucker-personalizado-168x98x165mm-em-tecido-branco-5x0-impressao-dtf-textil-modelo-padrao_125446.webp","00042-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","vestuario/00042-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00042-bone-aba-curva-trucker-personalizado-168x98x165mm-em-te.webp","9642","b857e018a3efa94bf3fc58f90e4e7244816947527c8bad34ef283b040dcbda13"
"00043","diversos","caderneta tipo moleskine 190x263mm em polen soft 80g 4x0 impressao digital uv modelo padrao","00043_524x524-1-caderneta-tipo-moleskine-190x263mm-em-polen-soft-80g-4x0-impressao-digital-uv-modelo-padrao_87057.webp","00043-caderneta-tipo-moleskine-190x263mm-em-polen-soft-80g-4x.webp","diversos/00043-caderneta-tipo-moleskine-190x263mm-em-polen-soft-80g-4x.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00043-caderneta-tipo-moleskine-190x263mm-em-polen-soft-80g-4x.webp","4832","826397f89cd157dc4a7975502530d7c2e01b7644c843cd487faa228b76a87ce0"
"00044","vestuario","calca corta vento boss 350x1030mm em tecido tactel 4x0 impressao ultra hd sublimatica tamanho p costura","00044_524x524-1-calca-corta-vento-boss-350x1030mm-em-tecido-tactel-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura_130479.webp","00044-calca-corta-vento-boss-350x1030mm-em-tecido-tactel-4x0.webp","vestuario/00044-calca-corta-vento-boss-350x1030mm-em-tecido-tactel-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00044-calca-corta-vento-boss-350x1030mm-em-tecido-tactel-4x0.webp","7852","9159aa04feade20a1d5fd8fba3563c8b1a08839eca84464c68323eda0acedd8e"
"00045","vestuario","calcao futebol arc 380x440mm em tecido rush tech 150g 4x0 sem enobrecimento tamanho p embalagem individual costura","00045_524x524-1-calcao-futebol-arc-380x440mm-em-tecido-rush-tech-150g-4x0-sem-enobrecimento-tamanho-p-embalagem-individual-costura_11326","00045-calcao-futebol-arc-380x440mm-em-tecido-rush-tech-150g-4.webp","vestuario/00045-calcao-futebol-arc-380x440mm-em-tecido-rush-tech-150g-4.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00045-calcao-futebol-arc-380x440mm-em-tecido-rush-tech-150g-4.webp","17630","0563f0f082e9619bccdac422930b952fa4293bf0c04248ec04a3365426f9349a"
"00046","vestuario","calcao futebol emir 390x440mm em tecido jacquard striped 160g 4x0 sem enobrecimento tamanho p embalagem individual costu","00046_524x524-1-calcao-futebol-emir-390x440mm-em-tecido-jacquard-striped-160g-4x0-sem-enobrecimento-tamanho-p-embalagem-individual-costu","00046-calcao-futebol-emir-390x440mm-em-tecido-jacquard-stripe.webp","vestuario/00046-calcao-futebol-emir-390x440mm-em-tecido-jacquard-stripe.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00046-calcao-futebol-emir-390x440mm-em-tecido-jacquard-stripe.webp","19050","5369645f614c3c58ce04783c160cef7019d093bb3e1047395eecfd7068938d6e"
"00047","vestuario","calcao futebol infantil barca 260x260mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura","00047_524x524-1-calcao-futebol-infantil-barca-260x260mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura_123198.we","00047-calcao-futebol-infantil-barca-260x260mm-em-tecido-dry-f.webp","vestuario/00047-calcao-futebol-infantil-barca-260x260mm-em-tecido-dry-f.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00047-calcao-futebol-infantil-barca-260x260mm-em-tecido-dry-f.webp","19930","2d6e23f9e3b71dfc8042a5cd4a397ab57234b80c4fe1296d93cd2897c0ffb241"
"00048","vestuario","calcao futebol infantil city 260x260mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura","00048_524x524-1-calcao-futebol-infantil-city-260x260mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura_123202.web","00048-calcao-futebol-infantil-city-260x260mm-em-tecido-dry-fi.webp","vestuario/00048-calcao-futebol-infantil-city-260x260mm-em-tecido-dry-fi.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00048-calcao-futebol-infantil-city-260x260mm-em-tecido-dry-fi.webp","19930","2d6e23f9e3b71dfc8042a5cd4a397ab57234b80c4fe1296d93cd2897c0ffb241"
"00049","vestuario","calcao futebol juvenil barca 300x375mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura","00049_524x524-1-calcao-futebol-juvenil-barca-300x375mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura_123190.web","00049-calcao-futebol-juvenil-barca-300x375mm-em-tecido-dry-fi.webp","vestuario/00049-calcao-futebol-juvenil-barca-300x375mm-em-tecido-dry-fi.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00049-calcao-futebol-juvenil-barca-300x375mm-em-tecido-dry-fi.webp","37328","f4dda19fe34b8309fdd3c5094ccd90a20e3025a78fc2d7a826f3753bb53f5c5c"
"00050","vestuario","calcao futebol juvenil city 300x375mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura","00050_524x524-1-calcao-futebol-juvenil-city-300x375mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura_123194.webp","00050-calcao-futebol-juvenil-city-300x375mm-em-tecido-dry-fit.webp","vestuario/00050-calcao-futebol-juvenil-city-300x375mm-em-tecido-dry-fit.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00050-calcao-futebol-juvenil-city-300x375mm-em-tecido-dry-fit.webp","37328","f4dda19fe34b8309fdd3c5094ccd90a20e3025a78fc2d7a826f3753bb53f5c5c"
"00051","vestuario","calcao futebol personalizado 360x460mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura cordao","00051_524x524-1-calcao-futebol-personalizado-360x460mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura-cordao_103","00051-calcao-futebol-personalizado-360x460mm-em-tecido-dry-fi.webp","vestuario/00051-calcao-futebol-personalizado-360x460mm-em-tecido-dry-fi.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00051-calcao-futebol-personalizado-360x460mm-em-tecido-dry-fi.webp","20192","897642eeaa0c07e0980825be28f261e26423ce35ce501a8b35f6a51458c1afd6"
"00052","vestuario","calcao futebol presas 380x430mm em tecido dry fit 4x0 sem enobrecimento tamanho p embalagem individual costura","00052_524x524-1-calcao-futebol-presas-380x430mm-em-tecido-dry-fit-4x0-sem-enobrecimento-tamanho-p-embalagem-individual-costura_113332.we","00052-calcao-futebol-presas-380x430mm-em-tecido-dry-fit-4x0-s.webp","vestuario/00052-calcao-futebol-presas-380x430mm-em-tecido-dry-fit-4x0-s.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00052-calcao-futebol-presas-380x430mm-em-tecido-dry-fit-4x0-s.webp","12082","550ec377bbb85c812c1664069f95cb07a12495a77a01da3f3e75aacfd9b450d9"
"00053","vestuario","calcao futebol saint 380x420mm em tecido star liso 130g 4x0 sem enobrecimento tamanho p embalagem individual costura","00053_524x524-1-calcao-futebol-saint-380x420mm-em-tecido-star-liso-130g-4x0-sem-enobrecimento-tamanho-p-embalagem-individual-costura_113","00053-calcao-futebol-saint-380x420mm-em-tecido-star-liso-130g.webp","vestuario/00053-calcao-futebol-saint-380x420mm-em-tecido-star-liso-130g.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00053-calcao-futebol-saint-380x420mm-em-tecido-star-liso-130g.webp","15574","075a7716eba322a3f7ff2892a06df8d8d79b41abb091605ad08c13c05ee54ba5"
"00054","vestuario","calcao futebol street 380x420mm em tecido star liso 130g 4x0 sem enobrecimento tamanho p embalagem individual costura","00054_524x524-1-calcao-futebol-street-380x420mm-em-tecido-star-liso-130g-4x0-sem-enobrecimento-tamanho-p-embalagem-individual-costura_11","00054-calcao-futebol-street-380x420mm-em-tecido-star-liso-130.webp","vestuario/00054-calcao-futebol-street-380x420mm-em-tecido-star-liso-130.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00054-calcao-futebol-street-380x420mm-em-tecido-star-liso-130.webp","15574","075a7716eba322a3f7ff2892a06df8d8d79b41abb091605ad08c13c05ee54ba5"
"00055","calendarios-e-agendas","calendario de mesa 88x174mm em pvcpspet branco 1mm 4x0 sem enobrecimento corte padrao","00055_524x524-1-calendario-de-mesa-88x174mm-em-pvcpspet-branco-1mm-4x0-sem-enobrecimento-corte-padrao_78685.webp","00055-calendario-de-mesa-88x174mm-em-pvcpspet-branco-1mm-4x0.webp","calendarios-e-agendas/00055-calendario-de-mesa-88x174mm-em-pvcpspet-branco-1mm-4x0.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00055-calendario-de-mesa-88x174mm-em-pvcpspet-branco-1mm-4x0.webp","16060","a9314a9a2427cbe388cb2d60c408ce24279a91be75d6080d0c10bb99dbd476aa"
"00056","calendarios-e-agendas","calendario de mesa com argola 165x130mm em color plus aspen perolizado 240g 4x4 impressao digital uv base acrilica com p","00056_524x524-1-calendario-de-mesa-com-argola-165x130mm-em-color-plus-aspen-perolizado-240g-4x4-impressao-digital-uv-base-acrilica-com-p","00056-calendario-de-mesa-com-argola-165x130mm-em-color-plus-a.webp","calendarios-e-agendas/00056-calendario-de-mesa-com-argola-165x130mm-em-color-plus-a.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00056-calendario-de-mesa-com-argola-165x130mm-em-color-plus-a.webp","11646","0e3c79bc32b666e8e857a4c60a60baddf019d08c8a382ba85677216cd9f125d1"
"00057","calendarios-e-agendas","calendario de mesa com base rigida 150x205mm em couche brilho 150g 4x4 sem enobrecimento base rigida branca sem impressa","00057_524x524-1-calendario-de-mesa-com-base-rigida-150x205mm-em-couche-brilho-150g-4x4-sem-enobrecimento-base-rigida-branca-sem-impressa","00057-calendario-de-mesa-com-base-rigida-150x205mm-em-couche.webp","calendarios-e-agendas/00057-calendario-de-mesa-com-base-rigida-150x205mm-em-couche.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00057-calendario-de-mesa-com-base-rigida-150x205mm-em-couche.webp","12056","0632e8203e9b8a193fe2884ea52c8178f55626425bb1d7c8a9955159be850925"
"00058","calendarios-e-agendas","calendario de mesa pvc 165x117mm em pvc branco 4x0 impressao digital uv refil de calendario 2027","00058_524x524-1-calendario-de-mesa-pvc-165x117mm-em-pvc-branco-4x0-impressao-digital-uv-refil-de-calendario-2027_111807.webp","00058-calendario-de-mesa-pvc-165x117mm-em-pvc-branco-4x0-impr.webp","calendarios-e-agendas/00058-calendario-de-mesa-pvc-165x117mm-em-pvc-branco-4x0-impr.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/calendarios-e-agendas/00058-calendario-de-mesa-pvc-165x117mm-em-pvc-branco-4x0-impr.webp","15548","55b0d6ee6f027bd154bf5b195559d8f1a9605e96c5ea5f848864610d9f397d20"
"00059","diversos","cama pet personalizada 500x500x180mm em tecido tecnosport 4x0 sem enobrecimento costura","00059_524x524-1-cama-pet-personalizada-500x500x180mm-em-tecido-tecnosport-4x0-sem-enobrecimento-costura_104769.webp","00059-cama-pet-personalizada-500x500x180mm-em-tecido-tecnospo.webp","diversos/00059-cama-pet-personalizada-500x500x180mm-em-tecido-tecnospo.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/diversos/00059-cama-pet-personalizada-500x500x180mm-em-tecido-tecnospo.webp","9732","67f3424d6de8d96a6b08a08bf51f58557d1bebef1d5d705a93a4594caa96ce73"
"00060","vestuario","camisa de ciclismo classic manga curta 400x660mm em tecido active ice uv 50 4x0 impressao ultra hd sublimatica tamanho p","00060_524x524-1-camisa-de-ciclismo-classic-manga-curta-400x660mm-em-tecido-active-ice-uv-50-4x0-impressao-ultra-hd-sublimatica-tamanho-p","00060-camisa-de-ciclismo-classic-manga-curta-400x660mm-em-tec.webp","vestuario/00060-camisa-de-ciclismo-classic-manga-curta-400x660mm-em-tec.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00060-camisa-de-ciclismo-classic-manga-curta-400x660mm-em-tec.webp","11464","ba6c2f30be91885ba8b7bfa5fbc3713b579ad964f41a7b70a9a2d947907abb35"
"00061","vestuario","camisa de ciclismo fast manga curta 400x660mm em tecido active ice uv 50 4x0 impressao ultra hd sublimatica tamanho p co","00061_524x524-1-camisa-de-ciclismo-fast-manga-curta-400x660mm-em-tecido-active-ice-uv-50-4x0-impressao-ultra-hd-sublimatica-tamanho-p-co","00061-camisa-de-ciclismo-fast-manga-curta-400x660mm-em-tecido.webp","vestuario/00061-camisa-de-ciclismo-fast-manga-curta-400x660mm-em-tecido.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00061-camisa-de-ciclismo-fast-manga-curta-400x660mm-em-tecido.webp","7540","8a92f5edf0816adbb36aa9b149eac0607005b332f547280f839408667279e501"
"00062","vestuario","camisa futebol juvenil barca 430x575mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura gola v","00062_524x524-1-camisa-futebol-juvenil-barca-430x575mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura-gola-v_113","00062-camisa-futebol-juvenil-barca-430x575mm-em-tecido-dry-fi.webp","vestuario/00062-camisa-futebol-juvenil-barca-430x575mm-em-tecido-dry-fi.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00062-camisa-futebol-juvenil-barca-430x575mm-em-tecido-dry-fi.webp","13348","48ae51c234b0a469fd52df74f08d3a0041db8cccc3300ac08867144b06d406b5"
"00063","vestuario","camisa futebol juvenil city 430x575mm em tecido dry fit 4x0 impressao ultra hd sublimatica tamanho p costura gola redond","00063_524x524-1-camisa-futebol-juvenil-city-430x575mm-em-tecido-dry-fit-4x0-impressao-ultra-hd-sublimatica-tamanho-p-costura-gola-redond","00063-camisa-futebol-juvenil-city-430x575mm-em-tecido-dry-fit.webp","vestuario/00063-camisa-futebol-juvenil-city-430x575mm-em-tecido-dry-fit.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00063-camisa-futebol-juvenil-city-430x575mm-em-tecido-dry-fit.webp","16690","810ae4894f4e45f78ad0e84021535d6b332d35d9c109d6a4f770216b493433aa"
"00064","vestuario","camiseta basica infantil 500x410mm em 100 algodao branca 4x0 sem enobrecimento tamanho 10","00064_524x524-1-camiseta-basica-infantil-500x410mm-em-100-algodao-branca-4x0-sem-enobrecimento-tamanho-10_67200.webp","00064-camiseta-basica-infantil-500x410mm-em-100-algodao-branc.webp","vestuario/00064-camiseta-basica-infantil-500x410mm-em-100-algodao-branc.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00064-camiseta-basica-infantil-500x410mm-em-100-algodao-branc.webp","9864","2c362f22d31f1a643570938d0a3fae75cd15d5b1f3d16bc5b3cc914550bc3a6a"
"00065","vestuario","camiseta basica unissex 580x730mm em 100 algodao preta 4x0 estampa dtf tamanho eg","00065_524x524-1-camiseta-basica-unissex-580x730mm-em-100-algodao-preta-4x0-estampa-dtf-tamanho-eg_94756.webp","00065-camiseta-basica-unissex-580x730mm-em-100-algodao-preta.webp","vestuario/00065-camiseta-basica-unissex-580x730mm-em-100-algodao-preta.webp","https://raw.githubusercontent.com/copyeprintlaranjeiras-droid/copy-e-print-assets/main/home/produtos/catalogo-futuraim/vestuario/00065-camiseta-basica-unissex-580x730mm-em-100-algodao-preta.webp","6818","c85a0d9822ecd298c5c653476825a61416459689dae66e9dbf3c3f0cb048a62e"
